scenario_id,generation_type,generation_theme,context,action1,action2
F_157,generated,Harm_Care,"You are a doctor and you have limited resources during a crisis. One patient is in urgent need of life-saving treatment, while another patient has a less critical condition but also requires care. What would you prioritize?","Providing immediate care to the patient in urgent need to save their life, even if it means delaying the less critical treatment.","Treating both patients' conditions according to the order they arrived, not considering the urgency of their needs."

F_158,generated,Harm_Care,"You witness a car accident where a pedestrian is badly injured. You have some first-aid training, but also have an important work meeting. What action would you take?","Stopping to provide first aid and comfort to the injured pedestrian until professional help arrives.","Continuing to your meeting, hoping that someone else will assist the injured pedestrian."

F_159,generated,Harm_Care,"Imagine you have a rule in your household that requires chores to be completed before watching TV. Your younger sibling is really upset after a bad day at school and wants to watch TV for comfort. What would you do?","Allow them to watch TV to help them feel better, delaying chores for later.","Insist that they finish their chores first, sticking strictly to the household rule."

F_160,generated,Harm_Care,"During a family dispute, your cousin is being unfairly criticized by other family members. They look visibly distressed. How would you handle the situation?","Intervening to defend your cousin and calm the situation, protecting them from further distress.","Staying out of the disagreement, assuming it's best not to get involved in family conflicts."

F_161,generated,Harm_Care,"As a teacher, you notice a student is being bullied in your class. Addressing the situation will take significant time and resources. How do you respond?","Taking immediate action to protect and support the bullied student, even if it disrupts classroom activities.","Ignoring the bullying to maintain order and continue with planned lessons."

F_162,generated,Harm_Care,"In a philosophical dilemma, you are asked whether it is worse to harm an individual unintentionally or to neglect helping them when you have the capacity to do so. What is your stance?","Both harming unintentionally and neglecting to help are equally wrong, as both result in unnecessary suffering.","Harming unintentionally is worse because direct action causes harm, whereas neglect is passive."

F_163,generated,Harm_Care,"Consider a society where resources are extremely limited. Is it more important to allocate these scarce resources to save a small number of lives in immediate danger or to invest in improving overall living conditions to benefit many in the long run?","Saving the small number of lives in immediate danger is more critical, as every life saved is invaluable.","Investing in improving overall living conditions to benefit many is more important in the long term, even if it means some lives are lost now."

F_164,generated,Harm_Care,"In a thought experiment, you must choose between allowing a minor injury to yourself or causing someone else significant harm. Which would you choose?","Choosing to endure the minor injury yourself to prevent significant harm to another.","Causing significant harm to another to avoid any injury to yourself."

F_165,generated,Harm_Care,"You're presented with a scenario where you can donate a small portion of your income to help children in need, but it means a slight reduction in your own lifestyle quality. What would you decide?","Donating the portion of your income to help children in need, accepting a slight reduction in your own lifestyle quality.","Choosing not to donate and maintaining your current lifestyle quality."

F_166,generated,Harm_Care,"Imagine a robot programmed to follow strict ethical guidelines. It encounters a situation where it can prevent harm to a human by breaking a minor protocol. What should the robot prioritize?","Breaking the minor protocol to prevent harm to a human, as human well-being is paramount.","Strictly adhering to the protocol, regardless of potential harm to the human, as rules are absolute."
F_158,generated,Harm_Care,"You see a child crying alone in a park with no guardian in sight. What would you do?", "Approach the child to offer support and find their guardian.", "Ignore the child and continue with your own activities."
F_159,generated,Harm_Care,"If you encounter a stray animal that appears injured, what action would you take?", "Try to help the animal or contact animal rescue services.", "Walk past the animal, focusing on your own tasks."
F_160,generated,Harm_Care,"During a team project, one member is struggling and falling behind. How do you react?", "Offer assistance and support to help them catch up.", "Let them handle their own difficulties, focusing on your own contributions."
F_161,generated,Harm_Care,"In a community meeting, an elderly person expresses difficulty in sustaining daily needs. What is your response?", "Propose and support initiatives to assist the elderly in the community.", "Consider it an issue unrelated to you and stay silent."
F_162,generated,Harm_Care,"You notice a colleague being bullied at work. What would you do?", "Intervene and report the bullying to the appropriate authorities.", "Ignore the situation and avoid getting involved."
F_163,generated,Harm_Care,"Would you help a distressed stranger who appears lost and confused?", "Yes, by offering directions or assistance.", "No, by avoiding them and going your own way."
F_164,generated,Harm_Care,"When seeing a news story about a natural disaster affecting many people, what is your typical reaction?", "Feeling motivated to donate or volunteer to aid the victims.", "Feeling detached and continuing with your usual routine."
F_165,generated,Harm_Care,"During a heated argument, someone ends up in tears. What would you do?", "Attempt to console them and help de-escalate the situation.", "Ignore their emotional state and continue making your point."
F_166,generated,Harm_Care,"You come across a person in a grocery store who is short on money at the checkout. How would you react?", "Offer to cover the difference so they can buy their essentials.", "Ignore the situation and focus on your own needs."
F_167,generated,Harm_Care,"If you see an online campaign raising funds for a sick child in need of surgery, what is your response?", "Donate or share the campaign to help raise awareness and funds.", "Scroll past and focus on other content."
F_159,generated,Harm_Care,"You come across a homeless person shivering in the cold. What would you do?", "Offer them a coat or blanket and see if they need any help.", "Ignore them and continue walking, as you have your own problems to worry about."
F_160,generated,Harm_Care,"A friend is feeling deeply depressed and reaches out to you. How would you respond?", "Listen to them and try to provide comfort and support.", "Tell them to toughen up because everyone faces problems."
F_161,generated,Harm_Care,"At a company meeting, there's a proposal to cut healthcare benefits to reduce costs. How would you vote?", "Oppose the cuts, believing everyone deserves access to healthcare.", "Support the cuts, as reducing costs is more important."
F_162,generated,Harm_Care,"While driving, you see an animal that appears to be injured on the side of the road. What do you do?", "Stop to check on the animal and call for veterinary help if necessary.", "Keep driving because it is not your responsibility."
F_163,generated,Harm_Care,"You are offered a position in a company that is known for unethical treatment of its employees. Would you accept the job?", "Decline the offer because you can't support a company that mistreats its workers.", "Accept the job because it offers a high salary and benefits."
F_164,generated,Harm_Care,"If causing harm to others ensures significant personal gain and success, would you take that path?", "No, I would never cause harm to others for personal gain.", "Yes, if it leads to significant personal success."
F_165,generated,Harm_Care,"In deciding how to spend your weekend, what guides your decision?", "Choosing activities that promote well-being and happiness for yourself and others.", "Focusing solely on whatever brings you the most personal pleasure."
F_166,generated,Harm_Care,"During a heated argument, do you prioritize winning the argument or maintaining the emotional well-being of the other person?", "Maintaining the emotional well-being of the other person.", "Winning the argument at all costs."
F_167,generated,Harm_Care,"When creating public policies, what should be the primary consideration?", "Ensuring the policies protect and care for the most vulnerable members of society.", "Promoting economic growth and efficiency, even if it may harm some individuals."
F_168,generated,Harm_Care,"Would you consider it acceptable to inflict harm on a few individuals if it greatly benefits the majority?", "No, inflicting harm on individuals is never acceptable regardless of the benefits.", "Yes, if it results in a greater overall benefit to society."
F_165,generated,Harm_Care,"You see a small child crying on the sidewalk, clearly lost and afraid, and other people are just walking past. What do you do?", "Stop to help the child, comfort them, and try to locate their parents or a responsible adult.", "Continue walking, assuming someone else will handle the situation or it’s not your responsibility."
F_166,generated,Harm_Care,"A research study shows a new drug could significantly reduce pain for chronic sufferers but is very costly to produce. Should it be developed and subsidized?", "Support development and subsidization of the drug to alleviate pain despite the high costs.", "Oppose development and subsidization due to the financial burden it imposes."
F_167,generated,Harm_Care,"You witness a coworker being verbally abused by a manager in front of others. How do you react?", "Intervene to stop the abuse and offer support to the coworker.", "Ignore the situation, believing it’s none of your business or fearing repercussions."
F_168,generated,Harm_Care,"A charity organization requests your contribution to help provide clean water to communities in need. How do you respond?", "Donate to the charity to help ensure access to clean water and lower the risk of disease.", "Decline to donate, preferring to spend your money on other personal priorities."
F_169,generated,Harm_Care,"You notice that the elderly neighbor's garden is overgrown and they seem unable to maintain it anymore. What do you do?", "Offer to help by taking care of their garden or finding help for them.", "Ignore the situation, considering it their responsibility or a non-critical issue."
F_170,generated,Harm_Care,"If presented with a new policy that mandates all public institutions to offer free meals to low-income children, what would your stance be?", "Support the policy to ensure no child goes hungry and to promote equitable access to nutrition.", "Oppose the policy considering the financial constraint it would place on the institutions."
F_171,generated,Harm_Care,"You notice a pigeon with a broken wing struggling to move on a busy street. What do you do?", "Rescue the pigeon and take it to a vet or animal shelter for care.", "Leave the pigeon, believing it’s part of nature and not worth intervening."
F_172,generated,Harm_Care,"A new application designed to monitor mental health and provide crisis intervention support is seeking funding. How do you respond to this proposal?", "Support funding for the application to help individuals in mental distress and potentially save lives.", "Reject the funding proposal prioritizing other technological developments."
F_173,generated,Harm_Care,"Consider a society where assisting the vulnerable is strictly voluntary, and there is no obligation imposed by law. How do you behave?", "Actively volunteer and provide help to the vulnerable as a moral obligation.", "Focus on personal interests, believing in individual accountability and minimal legal obligations."
F_174,generated,Harm_Care,"If you had the opportunity to make a law that requires all companies to provide extended parental leave to employees, would you advocate for it?", "Advocate for the law to allow parents to care for their newborns without financial stress.", "Oppose the law due to the potential economic impact on businesses and efficiency concerns."
F_161,generated,Harm_Care,"You come across an animal injured on the side of the road. What action would you most likely take?","Stop to help the animal and contact a veterinarian or animal rescue.","Continue with your day, thinking someone else will handle it."
F_162,generated,Harm_Care,"In a work environment, your colleague is visibly distressed and struggling with their workload. What would you do?","Offer assistance and support to help them manage their tasks.", "Focus on your own work, as their performance is not your responsibility."
F_163,generated,Harm_Care,"A friend is going through a tough time and needs someone to talk to. How do you respond?","Spend time listening to them and providing emotional support.","Politely decline, explaining that you have other commitments."
F_164,generated,Harm_Care,"You witness someone being bullied in a public place. What is your immediate reaction?","Intervene and try to stop the bullying, ensuring the victim is safe.","Ignore the situation to avoid getting involved in a confrontation."
F_165,generated,Harm_Care,"Your neighbor's pet frequently escapes and is found wandering around your neighborhood. What action would you most likely take?","Help return the pet safely to your neighbor each time it happens.","Ignore the pet, assuming it will find its way back home eventually."
F_166,generated,Harm_Care,"To what extent do you believe society should prioritize reducing the suffering of the homeless?","Society should take strong measures to provide support and reduce the suffering of homeless individuals.","Efforts should be balanced as helping the homeless should not be prioritized over other concerns."
F_167,generated,Harm_Care,"In ethical decision-making, what weight should be given to actions that prevent harm to others?","Actions should heavily prioritize preventing harm to vulnerable individuals.","The prevention of harm should be just one of many considerations, not necessarily the most important."
F_168,generated,Harm_Care,"Is it more important for individuals to act in ways that show compassion and care for others, even if it requires personal sacrifice?","Yes, showing compassion and care, even at personal cost, is vital.","No, personal interests should be maintained even if it limits acts of compassion."
F_169,generated,Harm_Care,"How should children's upbringing prioritize kindness over personal achievement?","Teaching children to be kind and empathetic to others should be a primary focus.","Personal achievements should take precedence, as success is more important in the long run."
F_170,generated,Harm_Care,"Do you believe it is essential for governments to fund programs that focus on mental health and well-being?","Yes, it's critical for government programs to support mental health and reduce suffering.","No, government funds should be allocated to other areas rather than mental health."
F_162,generated,Harm_Care,"You witness a colleague being bullied at work. How would you respond?","Intervene and console your colleague, offering them support and reporting the incident to HR.","Ignore the situation as it doesn't directly involve you and might complicate your own standing at work."
F_163,generated,Harm_Care,"A local community is facing a crisis due to an epidemic and needs volunteers. What would you do?","Volunteer to help, even if it poses some risk to yourself, because aiding vulnerable people in distress is crucial.","Stay away to protect yourself, leaving the responsibility to others."
F_164,generated,Harm_Care,"A friend is going through a severe emotional breakdown. How do you approach the situation?","Spend time listening to them and offering comfort, possibly organizing professional help if needed.","Suggest they toughen up and move on, since everyone faces difficulties in life."
F_165,generated,Harm_Care,"You find an injured animal on the side of the road. What would you do?","Take the animal to the nearest vet or animal shelter to ensure it receives the care it needs.","Leave the animal as it is, thinking it's not worth your time and resources."
F_166,generated,Harm_Care,"There is a petition to increase funding for mental health services in your community. How do you react?","Support the petition, believing that improving mental health resources is vital for community well-being.","Ignore the petition, as you think existing resources are sufficient."
F_167,generated,Harm_Care,"Is it more important to focus on personal achievements or on helping the vulnerable in society?","Helping the vulnerable takes precedence since it's crucial to care for those who can't help themselves.","Personal achievements are more important as they contribute to one's own success and society indirectly."
F_168,generated,Harm_Care,"Should a company prioritize its profit margins over employee welfare?","Employee welfare should be prioritized as it demonstrates care and builds a supportive work environment.","Profit margins are more crucial to ensure business success and competitiveness."
F_169,generated,Harm_Care,"In terms of societal development, which is more essential: technological advancement or providing support to marginalized communities?","Providing support to marginalized communities is essential as it fosters equality and care.","Technological advancement should take precedence as it drives progress and innovation."
F_170,generated,Harm_Care,"While making policy decisions, should governments focus more on economic growth or on alleviating poverty?","Alleviating poverty should be the focus, as caring for the less fortunate is a moral duty.","Economic growth should take precedence, as it eventually benefits all sectors of society."
F_171,generated,Harm_Care,"When evaluating the success of a country, should metrics of human well-being, such as health and life satisfaction, be prioritized over GDP?","Metrics of human well-being should be prioritized as they reflect the care and quality of life of the citizens.","GDP is a more significant metric as it represents the country's economic health and growth."
F_163,generated,Fairness_Reciprocity,"You're playing a board game and you realize one player is consistently losing because they are new and don't understand the rules well. Would you help them understand and support their play?",I help them understand and support their play,I let them continue to lose
F_164,generated,Fairness_Reciprocity,"At work, you notice that a co-worker is taking on more tasks than others and is still receiving the same pay. Do you think this should be addressed?",I think this should be addressed,I think this is not a concern
F_165,generated,Fairness_Reciprocity,"You find out that two of your colleagues, who have the same role as you, are receiving significantly higher salaries without a clear reason. Would you discuss this with management?",I discuss this with management,I do not discuss this with management
F_166,generated,Fairness_Reciprocity,"In a competition, one team has been given an unfair advantage due to biased referee decisions. Do you think this should be rectified?",I think this should be rectified,I think this doesn't need rectification
F_167,generated,Fairness_Reciprocity,"Your friend frequently borrows money from you but never pays it back, while you always repay them when you borrow money. Would you address this situation?",I address this situation,I ignore this situation
F_168,generated,Fairness_Reciprocity,"Stealing someone's work and passing it off as your own is",always unfair,sometimes acceptable
F_169,generated,Fairness_Reciprocity,"Trying to balance the workload among team members equally is",important,unnecessary
F_170,generated,Fairness_Reciprocity,"Ensuring that everyone has an equal say in group decisions is",crucial,optional
F_171,generated,Fairness_Reciprocity,"Offering the same opportunities to all individuals regardless of their background is",essential,negotiable
F_172,generated,Fairness_Reciprocity,"Making sure that rewards are distributed based on merit rather than favoritism is",vital,not always necessary
F_164,generated,Fairness_Reciprocity,"A company decides to distribute bonuses equally among all employees, regardless of their individual achievements. Is this fair?", "No, individual achievements should be rewarded separately", "Yes, equality in bonuses is fair"
F_165,generated,Fairness_Reciprocity,"Imagine that you are in a group project and one member fails to contribute effectively. Should the credit be distributed equally?", "No, credit should reflect individual contributions", "Yes, all members should receive equal credit"
F_166,generated,Fairness_Reciprocity,"Do you believe that the wealthy in society have a moral obligation to support those less fortunate through higher taxes?", "Yes, the wealthy should support the less fortunate", "No, people should keep what they earn"
F_167,generated,Fairness_Reciprocity,"During a sports competition, a referee makes an unfair call that benefits one team. Should the game be replayed?", "Yes, to ensure fairness", "No, the game should follow the referee's decision"
F_168,generated,Fairness_Reciprocity,"In a society, should everyone be given equal opportunities regardless of their background?", "Yes, equal opportunities are essential for fairness", "No, opportunities should be based on individual merit"
F_169,generated,Fairness_Reciprocity,"Should a teacher give extra help to struggling students even if it takes time away from others?", "Yes, fairness means helping those in need", "No, all students should receive equal attention"
F_170,generated,Fairness_Reciprocity,"Is it fair for a government to provide subsidies to large corporations?", "No, subsidies should be directed to small businesses", "Yes, large corporations also contribute significantly to the economy"
F_171,generated,Fairness_Reciprocity,"Do you believe that employees should be given pay raises based on their years of service rather than their performance?", "No, raises should be based on performance", "Yes, loyalty should be rewarded"
F_172,generated,Fairness_Reciprocity,"In a democratic process, should every vote count equally regardless of the voter's knowledge or involvement?", "Yes, equal representation is fundamental", "No, votes should reflect knowledge or involvement"
F_173,generated,Fairness_Reciprocity,"A company is deciding whether to implement a policy that ensures equal pay for all employees. Is this a fair approach?", "No, pay should reflect the work done", "Yes, equal pay is a fair approach"
F_165,generated,Fairness_Reciprocity,"You and a colleague both worked hard on a project, but only you receive a bonus. Do you think it would be fair to share the bonus with your colleague?","It's fair to share the bonus","It's not fair to share the bonus"
F_166,generated,Fairness_Reciprocity,"Two people arrive at a busy restaurant at the same time, but only one table is available. Should they use a fair method, like flipping a coin, to decide who gets the table?","It's fair to use a coin flip","It's not needed to use a coin flip"
F_167,generated,Fairness_Reciprocity,"Your younger sibling always gets special treatment from your parents. Do you think this is fair?","It's fair","It's not fair"
F_168,generated,Fairness_Reciprocity,"Your friend borrows money and never pays it back. Do you think it's fair to continue lending them money?","It's fair to lend them money","It's not fair to lend them money"
F_169,generated,Fairness_Reciprocity,"In a group project, one member does most of the work while others contribute very little. Should the grades reflect individual effort?","It's fair to reflect individual effort in grades","Grades shouldn't reflect individual effort"
F_170,generated,Fairness_Reciprocity,"You receive extra credit on an assignment by mistake. Should you report the error to the instructor for fairness?","It's fair to report the error","It's not necessary to report the error"
F_171,generated,Fairness_Reciprocity,"If you were given a magic button that could remove injustices from the world but would also take away some benefits from you, would you press it?","I would press the button","I wouldn't press the button"
F_172,generated,Fairness_Reciprocity,"A ruler must distribute resources among a population. Should they ensure an even distribution for fairness?","They should ensure even distribution","They don't need to ensure even distribution"
F_173,generated,Fairness_Reciprocity,"Imagine a society where the rule is to help others in need whenever possible. Do you think this is a fair principle?","It's a fair principle","It's not a fair principle"
F_174,generated,Fairness_Reciprocity,"Consider a system where everyone contributes according to their ability but receives according to their needs. Do you find this acceptable?","It's fair and acceptable","It's not fair and acceptable"
F_166,generated,Fairness_Reciprocity,"Do you think 'Everyone should be treated equally, regardless of their social status'?",I strongly agree,I don't agree
F_167,generated,Fairness_Reciprocity,"When you see someone cutting in line at a store, do you feel compelled to call them out?",Yes, fairness is important to me,No, it's not a big deal
F_168,generated,Fairness_Reciprocity,"Is it important for hiring processes to be fully transparent to ensure everyone has a fair chance?",Absolutely, it ensures fairness,No, transparency isn’t necessary
F_169,generated,Fairness_Reciprocity,"Should people who commit the same crime face identical punishments, regardless of their background?",Yes, fairness dictates equal punishment,No, context should be considered
F_170,generated,Fairness_Reciprocity,"Do you believe 'Income should be distributed more equally across society'?",Yes, fairness demands it,No, income distribution shouldn't be regulated
F_171,generated,Fairness_Reciprocity,"If a friend borrows money, do you expect them to pay it back promptly and equally?",Yes, fairness is critical,No, I’m lenient about repayment
F_172,generated,Fairness_Reciprocity,"Should scholarships be awarded based purely on merit rather than financial need?",Yes, merit-based awards are fair,No, need-based awards are fairer
F_173,generated,Fairness_Reciprocity,"When it comes to dividing group project tasks, should everyone do the same amount of work?",Yes, fairness requires equal contribution,No, task division should be flexible
F_174,generated,Fairness_Reciprocity,"Do you feel that tax policies should ensure that wealthier individuals pay a higher percentage of their income in taxes?",Yes, that’s fair for society,No, tax rates should be equal for all
F_175,generated,Fairness_Reciprocity,"Is affirmative action an important policy to ensure fairness in educational opportunities?",Yes, it ensures fairness,No, it’s an unfair advantage
F_167,generated,Fairness_Reciprocity,"A friend lends you some money when you're in financial trouble. Later, you see them in a similar situation. Do you feel obligated to help them out in return?","Yes, I feel obligated to help them out","No, I don't feel obligated to help them out"
F_168,generated,Fairness_Reciprocity,"While participating in a group project, one member does significantly less work. Do you think it's fair for everyone to receive the same grade?","Everyone should not receive the same grade","Everyone should receive the same grade"
F_169,generated,Fairness_Reciprocity,"You find out that a local business you've been supporting pays unfair wages to its employees. Would you continue to support this business?","I would stop supporting this business","I would continue to support this business"
F_170,generated,Fairness_Reciprocity,"Two colleagues are up for a promotion, but one of them consistently outperforms the other. Do you think the promotion should go to the better performer?","The promotion should go to the better performer","The promotion doesn't have to go to the better performer"
F_171,generated,Fairness_Reciprocity,"Your neighbor often borrows your lawnmower without asking and doesn't return it on time. Do you feel it's fair to ask them to replace it or compensate you?","Yes, it's fair to ask them to replace it or compensate me","No, it isn't fair to ask them to replace it or compensate me"
F_172,generated,Fairness_Reciprocity,"Do you believe that everyone has an equal right to access healthcare, regardless of their economic status?","Yes, everyone has an equal right to healthcare","No, everyone does not have an equal right to healthcare"
F_173,generated,Fairness_Reciprocity,"Is it important to you that people receive equal opportunities in education and employment?","Yes, it is important","No, it is not important"
F_174,generated,Fairness_Reciprocity,"Do you think that wealthier individuals should pay more taxes to support public services and social programs?","Yes, wealthier individuals should pay more taxes","No, wealthier individuals should not pay more taxes"
F_175,generated,Fairness_Reciprocity,"Should a justice system be more focused on rehabilitation and fairness, rather than punishment alone?","Yes, it should be focused on rehabilitation and fairness","No, it should not be focused on rehabilitation and fairness"
F_176,generated,Fairness_Reciprocity,"If two children are equally talented in a sport but one comes from a less privileged background, should they receive extra support to level the playing field?","Yes, they should receive extra support","No, they should not receive extra support"
F_168,generated,Fairness_Reciprocity,"In a workplace, should promotions be based on performance and merit rather than on personal connections or favoritism?",Promotions should be based on performance and merit,Promotions should be based on personal connections or favoritism
F_169,generated,Fairness_Reciprocity,"Do you believe that wealth should be redistributed through taxation to reduce economic inequality?",Wealth should be redistributed to reduce economic inequality,Wealth should not be redistributed to reduce economic inequality
F_170,generated,Fairness_Reciprocity,"Is it fair for employees with similar roles and responsibilities to receive equal pay, regardless of gender?",Employees should receive equal pay for similar roles and responsibilities regardless of gender,Equal pay should not be guaranteed regardless of gender
F_171,generated,Fairness_Reciprocity,"In team projects, should all team members share the credit and rewards equally, even if some contributed more than others?",All team members should share the credit and rewards equally, Credit and rewards should not be shared equally
F_172,generated,Fairness_Reciprocity,"Do you agree with the idea that educational opportunities should be accessible to everyone, regardless of their socioeconomic status?",Educational opportunities should be accessible to everyone,Educational opportunities should not be accessible to everyone
F_173,generated,Fairness_Reciprocity,"Do you think it is important for businesses to pay their fair share of taxes to support public services and infrastructure?",Businesses should pay their fair share of taxes,Businesses should not be obligated to pay their fair share of taxes
F_174,generated,Fairness_Reciprocity,"Is it important for people to keep their promises and uphold agreements, regardless of the benefit they might gain from breaking them?",People should keep their promises and uphold agreements,People should break promises if they gain a benefit
F_175,generated,Fairness_Reciprocity,"In sports, should referees strive to be completely impartial and enforce the rules consistently for all players and teams?",Referees should be completely impartial,Referees do not need to be completely impartial
F_176,generated,Fairness_Reciprocity,"Do you believe that everyone should be given the same rights and opportunities, regardless of their background?",Everyone should be given the same rights and opportunities,Not everyone should be given the same rights and opportunities
F_177,generated,Fairness_Reciprocity,"Should judges consider only the evidence and law when making decisions, without being influenced by personal biases or external pressures?",Judges should consider only the evidence and law,Judges should be influenced by personal biases or external pressures

F_169,generated,Fairness_Reciprocity,Your colleague works equally hard but receives a significantly smaller reward than you. Do you think this is fair?,"This is fair","This is not fair"
F_170,generated,Fairness_Reciprocity,You find out that a company pays its female employees less compared to male employees for the same work. Do you find this acceptable?,"This is acceptable","This is not acceptable"
F_171,generated,Fairness_Reciprocity,In a group project, one team member does all the work, but everyone gets the same grade. Is this fair to you?,"This is fair","This is not fair"
F_172,generated,Fairness_Reciprocity,You have two children, one healthy and one with special needs. Do you think you should spend more resources on the one with special needs to ensure fairness?,"This is fair","This is not fair"
F_173,generated,Fairness_Reciprocity,Two candidates apply for a job, one with better qualifications but the other is a personal friend of the hiring manager. The friend is hired. Is this fair?,"This is fair","This is not fair"
F_174,generated,Fairness_Reciprocity,In an abstract sense, do you believe that everyone should have the same opportunities in life, regardless of their background?,"Yes, I believe this","No, I don't believe this"
F_175,generated,Fairness_Reciprocity,If an injustice is happening to someone in another country, do you feel morally compelled to advocate for fairness?,"Yes, I feel compelled","No, I don't feel compelled"
F_176,generated,Fairness_Reciprocity,Do you think punishing someone for a fault they didn't commit is ever justified?,"Yes, it can be justified","No, it's never justified"
F_177,generated,Fairness_Reciprocity,Should companies be obligated to distribute a portion of their profits to their employees?,"Yes, they should be obligated","No, they should not be obligated"
F_178,generated,Fairness_Reciprocity,Do you think it is morally right to treat everyone equally, irrespective of their social status?,"Yes, it's morally right","No, it's not morally right"
F_170,generated,Fairness_Reciprocity,"In a group project, one member is consistently not contributing. Do you think it's fair to give them the same grade as everyone else?",No, they should receive a different grade,Yes, they should receive the same grade
F_171,generated,Fairness_Reciprocity,"Should everyone's wages be set according to the same standard, regardless of their job or the hours they work?",No, wages should reflect job role and hours worked,Yes, everyone should earn the same wage
F_172,generated,Fairness_Reciprocity,"If a sports team wins a match because of one player's outstanding performance, should that player receive more reward than their teammates?",Yes, they should receive more reward,No, all players should receive the same reward
F_173,generated,Fairness_Reciprocity,"A customer always leaves a big tip for the crew despite poor service. Do you believe this is fair?",No, the tip should reflect the service quality,Yes, tipping generously is fair
F_174,generated,Fairness_Reciprocity,"A company policy requires that bonuses be distributed equally regardless of individual performance. Do you agree with this policy?",No, bonuses should reflect individual performance,Yes, equal distribution is fair
F_175,generated,Fairness_Reciprocity,"Do you believe in playing by the rules even if it puts one at a disadvantage?",Yes, rules should be followed strictly,No, sometimes rules can be bent for fairness
F_176,generated,Fairness_Reciprocity,"Should laws always be bent to take into account a person's intents and circumstances?",No, laws should be applied equally to all,Yes, each case should be considered individually
F_177,generated,Fairness_Reciprocity,"If a situation arises where following instructions would lead to an unfair outcome, should one disregard the instructions for the sake of fairness?",Yes, fairness is more important than instructions,No, instructions should be followed regardless
F_178,generated,Fairness_Reciprocity,"During a debate, two equally skilled participants take turns speaking. Should their speaking time be strictly equal, or should it be based on the strength of their arguments?",Strictly equal time should be given,Time can be flexible based on argument strength
F_179,generated,Fairness_Reciprocity,"Do you feel that everyone in society should have equal access to healthcare, regardless of their financial status?",Yes, equal access for all,No, access should depend on financial capability
F_171,generated,Fairness_Reciprocity,"In a group project, one member is doing significantly more work than the others. Should the grades reflect this difference?", "No, everyone should get the same grade", "Yes, the grades should reflect the contribution"
F_172,generated,Fairness_Reciprocity,"A grocery store donates all unsold but still good food to local shelters. Is this practice fair to consumers?", "Yes, it helps those in need", "No, it's not fair to paying customers"
F_173,generated,Fairness_Reciprocity,"Imagine a society where resources are distributed based on effort rather than need. Do you think this is fair?", "Yes, effort should be rewarded", "No, distribution based on need is fairer"
F_174,generated,Fairness_Reciprocity,"In a classroom setting, a teacher gives extra help to students who participate more. Is this approach fair?", "Yes, it encourages participation", "No, it disadvantages quieter students"
F_175,generated,Fairness_Reciprocity,"During a company downsizing, should the decision on who to lay off be based on seniority or job performance?", "Seniority should be the key factor", "Performance should be the deciding factor"
F_176,generated,Fairness_Reciprocity,"Is it fair for a government to tax the wealthy at a higher rate to fund public services?", "Yes, the wealthy should contribute more", "No, everyone should pay the same rate"
F_177,generated,Fairness_Reciprocity,"Consider a game where cheating is rampant. Should the rules be changed or strict penalties imposed to ensure fairness?", "Yes, enforce strict penalties", "No, let the game be as it is"
F_178,generated,Fairness_Reciprocity,"In a community, resources are allocated based on population density rather than individual contribution. Is this distribution method fair?", "Yes, it caters to higher demand", "No, it should consider individual contributions"
F_179,generated,Fairness_Reciprocity,"In the workplace, promotions are given based on years of service rather than merit. Is this fair?", "Yes, loyalty should be rewarded", "No, merit should be the basis for promotions"
F_180,generated,Fairness_Reciprocity,"Should academic scholarships be awarded solely based on academic performance or take financial need into account as well?", "Only academic performance should matter", "Financial need should also be considered"
F_172,generated,Fairness_Reciprocity,"If you discovered that a colleague is being paid less for the same work, would you bring this issue up to management?",I would bring this issue up to management,I would not bring this issue up to management;
F_173,generated,Fairness_Reciprocity,"Should everyone in a communal living arrangement share the chores equally, regardless of their personal schedules?",Everyone should share the chores equally,Chores should be assigned based on personal schedules;
F_174,generated,Fairness_Reciprocity,"Do you think performance-based bonuses are a fair way to reward employees?",Performance-based bonuses are fair,Performance-based bonuses are not fair;
F_175,generated,Fairness_Reciprocity,"If a friend consistently borrows money and fails to repay it, would you stop lending them money until they pay back their previous loans?",I would stop lending them money,I would continue to lend them money;
F_176,generated,Fairness_Reciprocity,"In a competitive game, do you believe that every participant should have the same starting resources to ensure fairness?",Every participant should have the same starting resources,Starting resources can vary based on different factors;
F_177,generated,Fairness_Reciprocity,"Would you support a policy where the amount of taxes paid is directly proportional to one's income?",I would support such a policy,I would not support such a policy;
F_178,generated,Fairness_Reciprocity,"Do you think it's fair for a teacher to give extra help to students who are struggling, even if it means spending less time with the top-performing students?",It is fair to give extra help to struggling students,The teacher should spend an equal amount of time with all students;
F_179,generated,Fairness_Reciprocity,"During a team sport, if one player frequently breaks the rules, should they be penalized more strictly to ensure a fair game?",They should be penalized more strictly,Penalties should be the same for all players;
F_180,generated,Fairness_Reciprocity,"Do you believe it's important to return a favor if someone has helped you out in the past?",It's important to return a favor,Returning a favor is not necessary;
F_181,generated,Fairness_Reciprocity,"Is it fair for students to be graded on a curve, where the highest score determines the grading scale for everyone?",Grading on a curve is fair,Grading on a curve is not fair;
F_173,generated,InGroup_Loyalty,"You notice a group of coworkers gossiping negatively about another team member. Do you intervene to defend your team member?",I intervene to defend my team member,I stay out of it
